Totales Territoriales;Comunidades y Ciudades Autónomas;Provincias;Naturaleza jurídica;Periodo;Total
Nacional;12 Galicia;27 Lugo;Total;2005T1;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2020T4;5
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2020T3;12
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2020T2;2
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2020T1;5
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2019T4;3
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2019T3;2
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2019T2;5
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2019T1;8
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2018T4;5
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2018T3;2
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2018T2;5
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2018T1;6
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2017T4;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2017T3;5
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2017T2;2
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2017T1;6
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2016T4;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2016T3;3
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2016T2;2
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2016T1;4
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2015T4;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2015T3;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2015T2;4
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2015T1;2
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2014T4;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2014T3;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2014T2;3
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2014T1;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2013T4;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2013T3;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2013T2;2
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2013T1;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2012T4;2
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2012T3;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2012T2;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2012T1;4
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2011T4;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2011T3;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2011T2;6
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2011T1;4
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2010T4;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2010T3;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2010T2;7
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2010T1;6
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2009T4;3
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2009T3;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2009T2;4
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2009T1;4
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2008T4;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2008T3;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2008T2;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2008T1;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2007T4;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2007T3;2
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2007T2;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2007T1;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2006T4;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2006T3;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2006T2;1
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2006T1;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2005T4;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2005T3;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2005T2;0
Nacional;12 Galicia;27 Lugo;Personas físicas sin actividad empresarial;2005T1;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2020T4;4
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2020T3;2
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2020T2;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2020T1;6
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2019T4;2
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2019T3;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2019T2;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2019T1;2
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2018T4;2
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2018T3;2
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2018T2;3
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2018T1;3
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2017T4;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2017T3;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2017T2;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2017T1;2
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2016T4;2
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2016T3;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2016T2;4
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2016T1;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2015T4;2
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2015T3;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2015T2;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2015T1;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2014T4;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2014T3;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2014T2;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2014T1;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2013T4;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2013T3;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2013T2;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2013T1;2
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2012T4;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2012T3;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2012T2;4
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2012T1;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2011T4;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2011T3;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2011T2;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2011T1;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2010T4;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2010T3;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2010T2;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2010T1;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2009T4;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2009T3;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2009T2;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2009T1;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2008T4;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2008T3;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2008T2;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2008T1;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2007T4;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2007T3;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2007T2;1
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2007T1;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2006T4;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2006T3;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2006T2;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2006T1;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2005T4;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2005T3;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2005T2;0
Nacional;12 Galicia;27 Lugo;Empresas: personas físicas;2005T1;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2020T4;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2020T3;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2020T2;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2020T1;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2019T4;3
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2019T3;1
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2019T2;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2019T1;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2018T4;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2018T3;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2018T2;1
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2018T1;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2017T4;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2017T3;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2017T2;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2017T1;6
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2016T4;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2016T3;1
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2016T2;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2016T1;1
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2015T4;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2015T3;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2015T2;2
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2015T1;2
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2014T4;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2014T3;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2014T2;3
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2014T1;3
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2013T4;2
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2013T3;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2013T2;3
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2013T1;2
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2012T4;3
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2012T3;3
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2012T2;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2012T1;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2011T4;1
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2011T3;1
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2011T2;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2011T1;1
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2010T4;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2010T3;1
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2010T2;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2010T1;1
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2009T4;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2009T3;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2009T2;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2009T1;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2008T4;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2008T3;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2008T2;2
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2008T1;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2007T4;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2007T3;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2007T2;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2007T1;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2006T4;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2006T3;1
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2006T2;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2006T1;2
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2005T4;4
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2005T3;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2005T2;0
Nacional;12 Galicia;27 Lugo;Empresas: S.A.;2005T1;1
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2020T4;9
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2020T3;10
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2020T2;5
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2020T1;11
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2019T4;11
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2019T3;13
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2019T2;13
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2019T1;12
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2018T4;4
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2018T3;4
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2018T2;7
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2018T1;8
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2017T4;15
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2017T3;9
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2017T2;6
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2017T1;6
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2016T4;5
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2016T3;5
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2016T2;10
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2016T1;9
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2015T4;12
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2015T3;5
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2015T2;10
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2015T1;8
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2014T4;7
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2014T3;17
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2014T2;14
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2014T1;17
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2013T4;11
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2013T3;6
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2013T2;15
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2013T1;18
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2012T4;6
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2012T3;14
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2012T2;13
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2012T1;17
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2011T4;18
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2011T3;9
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2011T2;11
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2011T1;8
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2010T4;3
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2010T3;3
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2010T2;7
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2010T1;3
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2009T4;7
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2009T3;4
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2009T2;4
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2009T1;3
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2008T4;2
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2008T3;0
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2008T2;0
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2008T1;1
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2007T4;1
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2007T3;0
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2007T2;1
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2007T1;1
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2006T4;0
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2006T3;1
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2006T2;0
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2006T1;1
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2005T4;2
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2005T3;0
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2005T2;1
Nacional;12 Galicia;27 Lugo;Empresas: S.R.L.;2005T1;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2020T4;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2020T3;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2020T2;1
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2020T1;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2019T4;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2019T3;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2019T2;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2019T1;1
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2018T4;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2018T3;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2018T2;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2018T1;1
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2017T4;2
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2017T3;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2017T2;3
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2017T1;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2016T4;2
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2016T3;1
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2016T2;3
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2016T1;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2015T4;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2015T3;1
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2015T2;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2015T1;1
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2014T4;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2014T3;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2014T2;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2014T1;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2013T4;2
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2013T3;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2013T2;1
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2013T1;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2012T4;1
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2012T3;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2012T2;1
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2012T1;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2011T4;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2011T3;1
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2011T2;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2011T1;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2010T4;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2010T3;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2010T2;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2010T1;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2009T4;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2009T3;1
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2009T2;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2009T1;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2008T4;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2008T3;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2008T2;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2008T1;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2007T4;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2007T3;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2007T2;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2007T1;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2006T4;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2006T3;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2006T2;1
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2006T1;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2005T4;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2005T3;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2005T2;0
Nacional;12 Galicia;27 Lugo;Empresas: Otras;2005T1;0
Nacional;12 Galicia;32 Ourense;Total;2020T4;8
Nacional;12 Galicia;32 Ourense;Total;2020T3;5
Nacional;12 Galicia;32 Ourense;Total;2020T2;4
Nacional;12 Galicia;32 Ourense;Total;2020T1;13
Nacional;12 Galicia;32 Ourense;Total;2019T4;8
Nacional;12 Galicia;32 Ourense;Total;2019T3;8
Nacional;12 Galicia;32 Ourense;Total;2019T2;4
Nacional;12 Galicia;32 Ourense;Total;2019T1;14
Nacional;12 Galicia;32 Ourense;Total;2018T4;10
Nacional;12 Galicia;32 Ourense;Total;2018T3;9
Nacional;12 Galicia;32 Ourense;Total;2018T2;6
Nacional;12 Galicia;32 Ourense;Total;2018T1;3
Nacional;12 Galicia;32 Ourense;Total;2017T4;9
Nacional;12 Galicia;32 Ourense;Total;2017T3;7
Nacional;12 Galicia;32 Ourense;Total;2017T2;2
Nacional;12 Galicia;32 Ourense;Total;2017T1;4
Nacional;12 Galicia;32 Ourense;Total;2016T4;4
Nacional;12 Galicia;32 Ourense;Total;2016T3;11
Nacional;12 Galicia;32 Ourense;Total;2016T2;7
Nacional;12 Galicia;32 Ourense;Total;2016T1;12
Nacional;12 Galicia;32 Ourense;Total;2015T4;2
Nacional;12 Galicia;32 Ourense;Total;2015T3;8
Nacional;12 Galicia;32 Ourense;Total;2015T2;10
Nacional;12 Galicia;32 Ourense;Total;2015T1;19
Nacional;12 Galicia;32 Ourense;Total;2014T4;5
Nacional;12 Galicia;32 Ourense;Total;2014T3;7
Nacional;12 Galicia;32 Ourense;Total;2014T2;15
Nacional;12 Galicia;32 Ourense;Total;2014T1;13
Nacional;12 Galicia;32 Ourense;Total;2013T4;8
Nacional;12 Galicia;32 Ourense;Total;2013T3;7
Nacional;12 Galicia;32 Ourense;Total;2013T2;14
Nacional;12 Galicia;32 Ourense;Total;2013T1;13
Nacional;12 Galicia;32 Ourense;Total;2012T4;11
Nacional;12 Galicia;32 Ourense;Total;2012T3;7
Nacional;12 Galicia;32 Ourense;Total;2012T2;11
